set	Id	Date	Time	Center.dep	Sv.mean	Area	Trans.tilt	AlongBeamSize	AlongRingSize	Dudoso	Pulso	Rango	Frecuency	Diancia del Banco (m)
28	1	11122018	142711	25.4	-56.19	188.4	-4.75	3.86	180.08	0	6000	500	87	308.980237
28	1	11122018	142712	20.63	-46.5	99.3	-3.75	2.31	185.3	0	6000	500	87	305.3251879
28	1	11122018	142713	20.64	-47.14	99.3	-3.75	2.31	185.3	0	6000	500	87	305.3251879
28	1	11122018	142714	20.63	-47.17	99.3	-3.75	2.31	185.3	0	6000	500	87	305.3251879
28	1	11122018	142716	20.63	-48.5	99.3	-3.75	2.31	185.3	0	6000	500	87	305.3251879
28	1	11122018	142718	19.12	-51.12	392.8	-3.75	12.33	226.98	0	6000	500	87	295.2603676
28	1	11122018	142719	18.93	-49.17	761.5	-3.75	14.71	228.65	0	6000	500	87	295.2603676
28	1	11122018	142720	13.84	-49.07	1057	-2.75	19.07	228.65	0	6000	500	87	295.2603676
28	1	11122018	142721	14.09	-47.45	1296.4	-2.75	28.44	234.06	0	6000	500	87	291.0978722
28	1	11122018	142722	8.93	-48.11	1245.2	-1.75	28.44	234.06	0	6000	500	87	291.0978722
28	1	11122018	142723	8.85	-48.39	915.5	-1.75	22.6	233.65	0	6000	500	87	291.0978722
28	1	11122018	142724	8.81	-48.91	818.9	-1.75	20.43	229.49	0	6000	500	87	291.0978722
28	1	11122018	142725	8.76	-51.36	396.9	-1.75	23.17	177.14	0	6000	500	87	281.5432527
28	1	11122018	142727	8.79	-48.93	231.9	-1.75	16.02	171.43	0	6000	500	87	281.5432527
28	1	11122018	142728	8.78	-48.97	225	-1.75	15.52	171.43	0	6000	500	87	281.5432527
28	1	11122018	142728	8.58	-50.65	359.2	-1.75	57.65	171.43	0	6000	500	87	281.5432527
28	1	11122018	142730	8.43	-46.86	894.6	-1.75	22.86	220.03	0	6000	500	87	265.9160333
28	1	11122018	142731	8.41	-48.14	894.6	-1.75	22.86	220.03	0	6000	500	87	265.9160333
28	1	11122018	142732	8.39	-48.31	969.3	-1.75	22.86	220.03	0	6000	500	87	265.9160333
28	1	11122018	142733	8.38	-48.08	964.6	-1.75	22.86	220.03	0	6000	500	87	265.9160333
28	1	11122018	142735	8.19	-48.11	543.8	-1.75	35.14	159.83	0	6000	500	87	251.0381877
28	1	11122018	142735	8.18	-46.93	478.9	-1.75	10.49	159.83	0	6000	500	87	251.0381877
28	1	11122018	142736	8.16	-47.35	531	-1.75	11.94	159.83	0	6000	500	87	251.0381877
28	1	11122018	142738	8.14	-46.74	561.4	-1.75	12.52	159.83	0	6000	500	87	251.0381877
28	1	11122018	142739	8.22	-47.07	1194.8	-1.75	33.52	213.54	0	6000	500	87	241.8919019
28	1	11122018	142740	8.18	-46.28	1148.7	-1.75	23.91	213.54	0	6000	500	87	241.8919019
28	1	11122018	142741	8.14	-45.73	1151.7	-1.75	22.72	213.54	0	6000	500	87	241.8919019
28	1	11122018	142742	8.12	-47.19	1242.3	-1.75	25.29	213.54	0	6000	500	87	241.8919019
28	1	11122018	142743	8.07	-46.85	976.6	-1.75	20.36	212.47	0	6000	500	87	237.6307377
28	1	11122018	142744	8.04	-47.18	834.5	-1.75	18.12	209.14	0	6000	500	87	237.6307377
28	1	11122018	142745	8.01	-46.4	732.2	-1.75	15.73	209.14	0	6000	500	87	237.6307377
28	1	11122018	142747	7.99	-47.16	710.5	-1.75	30.44	205.11	0	6000	500	87	237.6307377
28	1	11122018	142748	7.91	-47.91	506.8	-1.75	20.62	149.04	0	6000	500	87	223.61125
28	1	11122018	142749	7.88	-47.43	436.6	-1.75	14.83	149.06	0	6000	500	87	223.61125
28	1	11122018	142750	7.86	-47.24	484.7	-1.75	28.08	149.07	0	6000	500	87	223.61125
28	1	11122018	142751	7.9	-48.62	705	-1.75	31.68	154.94	0	6000	500	87	220.3301876
28	1	11122018	142752	7.82	-48.11	1052	-1.75	27.08	203.54	0	6000	500	87	213.5465183
28	1	11122018	142754	7.82	-47.72	1056.2	-1.75	27.08	203.54	0	6000	500	87	213.5465183
28	1	11122018	142754	7.79	-48.23	1358.8	-1.75	27.2	209.29	0	6000	500	87	213.5465183
28	1	11122018	142756	7.78	-47.94	1318.2	-1.75	26.49	206.12	0	6000	500	87	213.5465183
28	1	11122018	142801	7.3	-47.67	1083	-1.75	30.87	184.25	0	6000	500	87	205.7039934
28	1	11122018	142802	7.24	-47.72	1205.8	-1.75	31.37	184.27	0	6000	500	87	205.7039934
28	1	11122018	142803	7.23	-48.26	1003.7	-1.75	30.23	184.27	0	6000	500	87	205.7039934
28	1	11122018	142804	7.2	-47.52	1135.9	-1.75	31.37	190.66	0	6000	500	87	205.7039934
28	1	11122018	142805	7.24	-48.21	1243.3	-1.75	42.39	182.57	0	6000	500	87	199.8698874
28	1	11122018	142807	7.14	-47.64	1371.6	-1.75	45.3	181.46	0	6000	500	87	199.8698874
28	1	11122018	142808	7.11	-47.85	1355.3	-1.75	44.46	181.46	0	6000	500	87	199.8698874
28	1	11122018	142809	6.97	-47.48	1141.2	-1.75	39.74	140.38	0	6000	500	87	199.8698874
28	1	11122018	142810	7.12	-48.15	1146.5	-1.75	37.79	188.05	0	6000	500	87	196.949212
28	1	11122018	142812	6.99	-47.69	888.9	-1.75	34.83	180.45	0	6000	500	87	196.949212
28	1	11122018	142813	7.02	-48.02	1092.7	-1.75	35.33	223.79	0	6000	500	87	196.949212
28	1	11122018	142814	6.95	-47.16	859	-1.75	24.6	185.96	0	6000	500	87	196.949212
28	1	11122018	142819	6.74	-47.98	931.9	-1.75	21.98	261.02	0	6000	500	87	187.0670647
28	1	11122018	142821	6.88	-46.71	966.5	-1.75	22.29	266.21	0	6000	500	87	184.6827316
28	1	11122018	142822	6.89	-46.65	682.2	-1.75	20.93	222.78	0	6000	500	87	184.6827316
28	1	11122018	142823	6.85	-46.89	790.5	-1.75	21.41	221.84	0	6000	500	87	184.6827316
28	1	11122018	142824	6.94	-47.94	1095.9	-1.75	42.48	221.47	0	6000	500	87	180.1984703
28	1	11122018	142825	6.86	-47.34	947.5	-1.75	31.18	221.47	0	6000	500	87	180.1984703
28	1	11122018	142827	6.82	-47.72	1015.4	-1.75	31.64	222.17	0	6000	500	87	180.1984703
28	1	11122018	142828	6.79	-47.45	1068.8	-1.75	26.58	222.29	0	6000	500	87	180.1984703
28	1	11122018	142829	10.9	-48.06	1589.7	-2.75	51.11	177.49	0	6000	500	87	176.2510505
28	1	11122018	142830	10.71	-47.99	1441.2	-2.75	43.89	177.59	0	6000	500	87	176.2510505
28	1	11122018	142831	10.66	-47.79	1461.5	-2.75	38.29	178.32	0	6000	500	87	176.2510505
28	1	11122018	142832	10.5	-47.93	1569.3	-2.75	41.62	178.99	0	6000	500	87	176.2510505
28	1	11122018	142833	15.09	-48.01	1516.2	-3.75	41.03	180.36	0	6000	500	87	173.9849709
28	1	11122018	142835	15.11	-48.3	1539.9	-3.75	41.15	181.78	0	6000	500	87	173.9849709
28	1	11122018	142835	15.01	-48.7	1534	-3.75	43.77	182.04	0	6000	500	87	173.9849709
28	1	11122018	142837	14.94	-49.1	1515.1	-3.75	42.17	181.29	0	6000	500	87	173.9849709
28	1	11122018	142838	15.2	-48.82	890.5	-3.75	26.87	142.4	0	6000	500	87	173.1935877
28	1	11122018	142839	14.86	-48.04	886.4	-3.75	36.83	180.62	0	6000	500	87	173.1935877
28	1	11122018	142840	14.41	-48.55	1197.9	-3.75	36.17	181.05	0	6000	500	87	173.1935877
28	1	11122018	142841	14.33	-48.8	1330.4	-3.75	35.09	181.46	0	6000	500	87	173.1935877
28	1	11122018	142843	14.67	-48.85	1306.9	-3.75	36.38	181.91	0	6000	500	87	172.0283213
28	1	11122018	142843	14.52	-48.96	1312.8	-3.75	34.02	181.97	0	6000	500	87	172.0283213
28	1	11122018	142845	14.44	-48.72	1237.7	-3.75	30.04	181.91	0	6000	500	87	172.0283213
28	1	11122018	142846	14.45	-48.89	1149.1	-3.75	30.35	213.74	0	6000	500	87	172.0283213
28	1	11122018	142847	15.32	-50.08	752.4	-3.75	40.05	149.04	0	6000	500	87	171.1709131
28	1	11122018	142848	15.09	-48.06	539.2	-3.75	29.61	140.17	0	6000	500	87	171.1709131
28	1	11122018	142849	14.86	-49.74	445.6	-3.75	29.16	142.77	0	6000	500	87	171.1709131
28	1	11122018	142850	14.51	-49.81	309.2	-3.75	29.87	135.27	0	6000	500	87	171.1883437
28	1	11122018	142852	15.16	-49.49	200.7	-3.75	37.57	92.7	0	6000	500	87	173.0343681
28	1	11122018	142853	14.54	-49.96	30.4	-3.75	1.17	85.91	0	6000	500	87	173.0343681
28	1	11122018	142855	14.9	-49.98	493.9	-3.75	19.1	137.99	0	6000	500	87	173.0343681
28	1	11122018	142855	14.96	-50.08	283	-3.75	17.16	137.99	0	6000	500	87	173.0343681
28	3	11122018	142702	15.51	-49	945.8	-2.75	18.86	195.13	0	6000	500	87	269.8567526
28	3	11122018	142704	21.14	-48.43	945.8	-3.75	18.86	195.13	0	6000	500	87	269.8567526
28	3	11122018	142705	26.78	-48.44	945.8	-4.75	18.86	195.13	0	6000	500	87	269.8567526
28	3	11122018	142706	26.79	-48.85	945.8	-4.75	18.86	195.13	0	6000	500	87	269.8567526
28	15	11122018	142757	7.38	-47.24	1026	-1.75	19.5	195.67	0	6000	500	87	269.8567526
28	15	11122018	142758	7.34	-47.77	1026	-1.75	19.5	195.67	0	6000	500	87	269.8567526
28	15	11122018	142759	7.33	-47	1026	-1.75	19.5	195.67	0	6000	500	87	269.8567526
28	15	11122018	142800	7.31	-47.2	1026	-1.75	19.5	195.67	0	6000	500	87	269.8567526
28	18	11122018	142815	7.04	-48.57	1727.7	-1.75	43.77	223.72	0	6000	500	87	269.8567526
28	18	11122018	142816	7.07	-47.96	1727.7	-1.75	43.77	223.72	0	6000	500	87	269.8567526
28	18	11122018	142817	7.04	-47.73	1727.7	-1.75	43.77	223.72	0	6000	500	87	269.8567526
28	18	11122018	142818	7.04	-47.98	1727.7	-1.75	43.77	223.72	0	6000	500	87	269.8567526
28	24	11122018	142856	14.95	-49.91	801.2	-3.75	19.31	181.11	0	6000	500	87	269.8567526
28	24	11122018	142858	14.91	-49.23	801.2	-3.75	19.31	181.11	0	6000	500	87	269.8567526
28	24	11122018	142859	14.92	-49.58	801.2	-3.75	19.31	181.11	0	6000	500	87	269.8567526
28	24	11122018	142900	14.97	-49.13	801.2	-3.75	19.31	181.11	0	6000	500	87	269.8567526
28	25	11122018	142901	15.28	-49.34	1054.4	-3.75	26.92	227.62	0	6000	500	87	176.5478161
28	25	11122018	142903	15.38	-49.93	1230.5	-3.75	27.34	226.01	0	6000	500	87	176.5478161
28	25	11122018	142904	15.32	-48.84	1033.7	-3.75	25.03	224.72	0	6000	500	87	176.5478161
28	25	11122018	142905	15.32	-49.54	1120.6	-3.75	24.91	224.72	0	6000	500	87	176.5478161
28	25	11122018	142906	16.44	-49.31	870.3	-3.75	34.97	197.17	0	6000	500	87	182.5986652
28	25	11122018	142907	16.17	-49.23	737.5	-3.75	27.34	152.37	0	6000	500	87	182.5986652
28	25	11122018	142908	16.18	-50.93	706.5	-3.75	22.91	194.34	0	6000	500	87	182.5986652
28	25	11122018	142909	15.9	-50.08	832.1	-3.75	20.24	196.2	0	6000	500	87	182.5986652
28	25	11122018	142911	16.4	-50.55	735	-3.75	22.2	194.51	0	6000	500	87	188.1738476
28	25	11122018	142911	16.22	-49.01	366.1	-3.75	21.93	147.26	0	6000	500	87	188.1738476
28	25	11122018	142913	16.24	-49.06	564.4	-3.75	21.62	195.64	0	6000	500	87	188.1738476
28	25	11122018	142914	16.25	-49.53	515.9	-3.75	12.66	195.64	0	6000	500	87	188.1738476
28	26	11122018	142933	17.31	-48.99	84.1	-3.75	2.69	155.9	0	6000	500	87	269.8567526
28	26	11122018	142934	17.3	-49.67	84.1	-3.75	2.69	155.9	0	6000	500	87	269.8567526
28	26	11122018	142935	17.31	-49.7	84.1	-3.75	2.69	155.9	0	6000	500	87	269.8567526
28	26	11122018	142936	17.3	-49.92	84.1	-3.75	2.69	155.9	0	6000	500	87	269.8567526
28	27	11122018	142937	17.49	-49.88	546.3	-3.75	14.02	209.23	0	6000	500	87	234.3640832
28	27	11122018	142939	17.5	-48.15	546.8	-3.75	16.43	213.48	0	6000	500	87	234.3640832
28	27	11122018	142940	17.36	-50.24	414.7	-3.75	14.73	159.8	0	6000	500	87	234.3640832
28	27	11122018	142941	17.98	-49.27	582.1	-3.75	20.17	165	0	6000	500	87	243.0491146
28	27	11122018	142942	17.66	-51.33	658.7	-3.75	18.64	216.63	0	6000	500	87	247.5504548
28	27	11122018	142943	17.66	-48.54	696.8	-3.75	17.64	216.63	0	6000	500	87	247.5504548
28	27	11122018	142944	17.64	-49.71	804	-3.75	18.5	216.89	0	6000	500	87	247.5504548
28	27	11122018	142946	17.49	-48.76	579.5	-3.75	16.19	161.87	0	6000	500	87	247.5504548
28	27	11122018	142947	18.39	-50.41	724.2	-3.75	22.86	168.8	0	6000	500	87	260.7158105
28	27	11122018	142948	18.32	-50.4	617.9	-3.75	17.47	165.56	0	6000	500	87	260.7158105
28	27	11122018	142949	18.36	-50.22	606.3	-3.75	17.31	166.23	0	6000	500	87	260.7158105
28	27	11122018	142950	18.4	-49.35	535.4	-3.75	14.59	166.32	0	6000	500	87	260.7158105
28	27	11122018	142951	18.59	-49.56	501.8	-3.75	13.8	169.04	0	6000	500	87	266.4243142
28	27	11122018	142952	18.61	-50.15	395.7	-3.75	9.87	170.25	0	6000	500	87	266.4243142
28	27	11122018	142953	18.57	-49.85	459.7	-3.75	11.61	169.27	0	6000	500	87	266.4243142
28	27	11122018	142955	18.59	-49.78	318.6	-3.75	11.42	169.79	0	6000	500	87	266.4243142
28	27	11122018	142955	18.97	-50.2	328.8	-3.75	9.75	173.69	0	6000	500	87	276.3235388
28	27	11122018	142957	18.99	-49.68	133.4	-3.75	9.54	173.69	0	6000	500	87	276.3235388
28	27	11122018	142958	18.58	-49.21	118.9	-3.75	11.01	169.04	0	6000	500	87	276.3235388
28	27	11122018	142959	18.45	-50.5	441.7	-3.75	13.42	169.04	0	6000	500	87	276.3235388
28	27	11122018	143000	19.21	-49.32	439.9	-3.75	12.61	175.18	0	6000	500	87	287.4287936
28	27	11122018	143002	19.2	-48.93	441.2	-3.75	11.51	175.57	0	6000	500	87	287.4287936
28	28	11122018	143000	17.54	-50.16	38.8	-3.75	1.26	105.29	0	6000	500	87	287.4287936
28	28	11122018	143002	17.91	-49.78	168.4	-3.75	13.04	109.77	0	6000	500	87	287.4287936
28	28	11122018	143002	18.91	-49.17	714.9	-3.75	31.87	175.18	0	6000	500	87	287.4287936
28	28	11122018	143003	18.96	-50.06	694	-3.75	25.29	175.26	0	6000	500	87	287.4287936
28	28	11122018	143005	19.42	-50.66	552.9	-3.75	28.75	177.65	0	6000	500	87	297.7700699
28	28	11122018	143006	19.39	-49.48	713.3	-3.75	28.04	178.68	0	6000	500	87	297.7700699
28	28	11122018	143007	19.34	-49.77	733.7	-3.75	21.93	226.81	0	6000	500	87	297.7700699
28	28	11122018	143008	19.3	-49.75	1028.9	-3.75	24.67	227.13	0	6000	500	87	297.7700699
28	28	11122018	143009	20.03	-49.94	693.7	-3.75	23.12	185.06	0	6000	500	87	305.841155
28	28	11122018	143010	20.08	-48.84	589.4	-3.75	23.58	184.88	0	6000	500	87	305.841155
28	28	11122018	143012	20.1	-48.94	553.2	-3.75	13.97	183.66	0	6000	500	87	305.841155
28	28	11122018	143012	20.11	-51.4	541.4	-3.75	11.82	183.46	0	6000	500	87	305.841155
28	28	11122018	143013	20.42	-51.33	711.9	-3.75	14.07	187.4	0	6000	500	87	309.1207419
28	28	11122018	143015	20.24	-49.97	555.8	-3.75	14.02	185.49	0	6000	500	87	309.1207419
28	28	11122018	143016	20.29	-49.63	343.5	-3.75	9.46	183.53	0	6000	500	87	309.1207419
28	28	11122018	143017	20.15	-49.3	378.3	-3.75	11.75	183.74	0	6000	500	87	309.1207419
28	28	11122018	143018	21.08	-48.32	338.6	-3.75	14.11	128.28	0	6000	500	87	319.4425714
28	28	11122018	143019	21.27	-49.73	86.1	-3.75	4.48	128.28	0	6000	500	87	319.4425714
28	29	11122018	143032	21.91	-50.31	286.4	-3.75	15.97	200.2	0	6000	500	87	337.6569787
28	29	11122018	143033	21.91	-49.29	521.9	-3.75	16.88	266.94	0	6000	500	87	337.6569787
28	29	11122018	143034	21.61	-50.13	247.3	-3.75	12.25	130.76	0	6000	500	87	337.6569787
28	29	11122018	143035	21.61	-49.65	426.5	-3.75	19.67	260.91	0	6000	500	87	337.6569787
28	29	11122018	143036	22.31	-50.87	416	-3.75	13.11	202.21	0	6000	500	87	339.611341
28	29	11122018	143037	22.24	-48.89	312.4	-3.75	8.68	202.21	0	6000	500	87	339.611341
28	29	11122018	143038	22.24	-50.08	297.6	-3.75	7.84	202.21	0	6000	500	87	339.611341
28	29	11122018	143039	22.44	-49.92	414	-3.75	14.21	202.45	0	6000	500	87	339.611341
28	29	11122018	143040	22.98	-49.7	563.1	-3.75	15.66	208.76	0	6000	500	87	339.1148036
28	29	11122018	143041	23.14	-50.01	344.4	-3.75	8.63	208.53	0	6000	500	87	339.1148036
28	29	11122018	143043	23.18	-49.73	375.2	-3.75	8.73	276.02	0	6000	500	87	339.1148036
28	29	11122018	143044	23.06	-49.59	340.2	-3.75	11.23	276.43	0	6000	500	87	339.1148036
28	29	11122018	143045	23.84	-50.75	578.5	-3.75	15.5	219.1	0	6000	500	87	343.6952448
28	29	11122018	143047	23.8	-50.15	683.8	-3.75	22.53	216.72	0	6000	500	87	343.6952448
28	29	11122018	143048	23.57	-50.1	911.7	-3.75	23.34	216.72	0	6000	500	87	343.6952448
28	29	11122018	143049	23.56	-50.01	831.9	-3.75	21.93	211.79	0	6000	500	87	343.6952448
29	7	12122018	064453	11.65	-47.01	336.2	-2	8.32	195.58	0	4000	400	76	354.2972753
29	7	12122018	064454	11.95	-50.98	236.6	-2	5.29	201.54	0	4000	400	76	350.2991276
29	7	12122018	064455	11.95	-50.39	591.4	-2	9.18	271.88	0	4000	400	76	350.2991276
29	7	12122018	064456	12.68	-48.47	719.7	-2	9.85	286.71	0	4000	400	76	343.0968389
29	7	12122018	064457	12.64	-48.06	380.4	-2	6.39	285.36	0	4000	400	76	343.0968389
29	7	12122018	064458	12.61	-45.19	905.7	-2	12.75	354.69	0	4000	400	76	343.0968389
29	7	12122018	064459	12.59	-49.2	827.2	-2	12.75	286.71	0	4000	400	76	343.0968389
29	7	12122018	064504	12.14	-49.08	340.8	-2	5.6	274.22	0	4000	400	76	332.1492104
29	7	12122018	064506	12.16	-50.67	833.7	-2	10.87	342.42	0	4000	400	76	332.1492104
29	7	12122018	064507	12.09	-50.94	1064.8	-2	16.28	342.42	0	4000	400	76	332.1492104
29	7	12122018	064508	13.16	-41.64	420.1	-2	6.91	224.44	0	4000	400	76	322.5192537
29	7	12122018	064509	13.19	-46.3	209.4	-2	4.51	223.3	0	4000	400	76	322.5192537
29	7	12122018	064510	11.38	-44.37	692.4	-2	20.03	257.76	0	4000	400	76	322.5192537
29	7	12122018	064511	11.01	-51.44	132.5	-2	2.5	248.03	0	4000	400	76	322.5192537
29	7	12122018	064511	11.96	-48.53	1208.7	-2	24.1	276.39	0	4000	400	76	316.7512169
29	7	12122018	064513	11.91	-42.22	1378.9	-2	27.54	278.38	0	4000	400	76	316.7512169
29	7	12122018	064514	11.61	-49.04	1422.4	-2	28.46	267.54	0	4000	400	76	316.7512169
29	7	12122018	064515	11.58	-46.98	1694.8	-2	28.46	321.27	0	4000	400	76	316.7512169
29	7	12122018	064516	11.5	-43.36	1232.9	-2	19.81	329.34	0	4000	400	76	314.5396631
29	7	12122018	064517	11.63	-47.75	1003.4	-2	14.38	329.34	0	4000	400	76	314.5396631
29	7	12122018	064518	11.63	-47.97	872.6	-2	12.99	329.86	0	4000	400	76	314.5396631
29	7	12122018	064519	11.09	-47.19	1353.3	-2	41.48	329.9	0	4000	400	76	314.5396631
29	7	12122018	064520	11.47	-47.13	698.8	-2	10.2	261.99	0	4000	400	76	307.2482152
29	7	12122018	064521	11.48	-48.14	756.6	-2	11.09	261.99	0	4000	400	76	307.2482152
29	7	12122018	064522	11.48	-47.43	730.6	-2	11.09	261.99	0	4000	400	76	307.2482152
29	7	12122018	064523	11.27	-48.24	973.2	-2	24.2	259.07	0	4000	400	76	307.2482152
29	7	12122018	064524	11.33	-48.84	893.6	-2	24.2	267.5	0	4000	400	76	304.8845335
29	7	12122018	064525	11.28	-47.8	690.4	-2	12.06	257.69	0	4000	400	76	304.8845335
29	7	12122018	064526	11.28	-48.4	693.5	-2	12.06	257.69	0	4000	400	76	304.8845335
29	7	12122018	064527	11.34	-45	621.2	-2	11.16	254.64	0	4000	400	76	304.8845335
29	7	12122018	064528	11	-48.05	935.1	-2	15.83	253.51	0	4000	400	76	300.2134106
29	7	12122018	064528	11.05	-45.78	983.3	-2	17.69	253.51	0	4000	400	76	300.2134106
29	7	12122018	064530	11.02	-47.83	988.9	-2	16.97	253.51	0	4000	400	76	300.2134106
29	7	12122018	064531	10.92	-44.89	921.7	-2	16.54	251.56	0	4000	400	76	300.2134106
29	7	12122018	064531	10.93	-48.07	672.6	-2	14.88	246.66	0	4000	400	76	279.4803811
29	7	12122018	064532	10.89	-48.12	635.9	-2	14.88	246.57	0	4000	400	76	279.4803811
29	7	12122018	064534	10.85	-49.69	1012.7	-2	16.4	312.7	0	4000	400	76	279.4803811
29	7	12122018	064535	10.84	-49.55	922.8	-2	16.14	247.07	0	4000	400	76	279.4803811
29	7	12122018	064540	9.7	-50.01	270.7	-2	6.1	165.46	0	4000	400	76	261.0881685
29	7	12122018	064542	9.69	-49.58	263.7	-2	6.1	165.46	0	4000	400	76	261.0881685
29	7	12122018	064543	9.67	-50.03	531.8	-2	14.14	167.6	0	4000	400	76	261.0881685
29	7	12122018	064543	10.27	-48.85	882.8	-2	19.36	285.71	0	4000	400	76	248.9242034
29	7	12122018	064544	10.22	-47.88	645.8	-2	13.16	285.79	0	4000	400	76	248.9242034
29	7	12122018	064546	10.16	-48.97	765.3	-2	12.25	343.25	0	4000	400	76	248.9242034
29	7	12122018	064547	10.15	-48.91	718.4	-2	12.11	343.19	0	4000	400	76	248.9242034
